Date,TSLA,AAPL,AMZN,GOOGL,NFLX
11/22/2017,62.52,43.740002,1156.160034,1051.920044,196.320007
11/24/2017,63.110001,43.7425,1186,1056.52002,195.75
11/27/2017,63.362,43.522499,1195.829956,1072.01001,195.050003
11/28/2017,63.509998,43.267502,1193.599976,1063.290039,199.179993
11/29/2017,61.507999,42.369999,1161.27002,1037.380005,188.149994
11/30/2017,61.77,42.962502,1176.75,1036.170044,187.580002
12/1/2017,61.306,42.762501,1162.349976,1025.069946,186.820007
12/4/2017,61.040001,42.450001,1133.949951,1011.869995,184.039993
12/5/2017,60.740002,42.41,1141.569946,1019.599976,184.210007
12/6/2017,62.652,42.252499,1152.349976,1032.719971,185.300003
12/7/2017,62.248001,42.330002,1159.790039,1044.569946,185.199997
12/8/2017,63.026001,42.342499,1162,1049.380005,188.539993
12/11/2017,65.781998,43.1675,1168.920044,1051.969971,186.220001
12/12/2017,68.206001,42.924999,1165.079956,1048.77002,185.729996
12/13/2017,67.806,43.067501,1164.130005,1051.390015,187.860001
12/14/2017,67.578003,43.055,1174.26001,1057.469971,189.559998
12/15/2017,68.690002,43.4925,1179.140015,1072,190.119995
12/18/2017,67.774002,44.105,1190.579956,1085.089966,190.419998
12/19/2017,66.220001,43.634998,1187.380005,1079.780029,187.020004
12/20/2017,65.795998,43.587502,1177.619995,1073.560059,188.820007
12/21/2017,66.332001,43.752499,1174.76001,1070.849976,188.619995
12/22/2017,65.040001,43.752499,1168.359985,1068.859985,189.940002
12/26/2017,63.458,42.642502,1176.76001,1065.849976,187.759995
12/27/2017,62.327999,42.650002,1182.26001,1060.199951,186.240005
12/28/2017,63.071999,42.77,1186.099976,1055.949951,192.710007
12/29/2017,62.27,42.307499,1169.469971,1053.400024,191.960007
1/2/2018,64.106003,43.064999,1189.01001,1073.209961,201.070007
1/3/2018,63.450001,43.057499,1204.199951,1091.52002,205.050003
1/4/2018,62.924,43.2575,1209.589966,1095.76001,205.630005
1/5/2018,63.316002,43.75,1229.140015,1110.290039,209.990005
1/8/2018,67.281998,43.587502,1246.869995,1114.209961,212.050003
1/9/2018,66.737999,43.5825,1252.699951,1112.790039,209.309998
1/10/2018,66.959999,43.572498,1254.329956,1110.140015,212.520004
1/11/2018,67.589996,43.82,1276.680054,1112.050049,217.240005
1/12/2018,67.244003,44.272499,1305.199951,1130.650024,221.229996
1/16/2018,68.012001,44.047501,1304.859985,1130.699951,221.529999
1/17/2018,69.431999,44.775002,1295,1139.099976,217.5
1/18/2018,68.914001,44.814999,1293.319946,1135.969971,220.330002
1/19/2018,70.003998,44.615002,1294.579956,1143.5,220.460007
1/22/2018,70.311996,44.25,1327.310059,1164.160034,227.580002
1/23/2018,70.557999,44.259998,1362.540039,1176.170044,250.289993
1/24/2018,69.178001,43.555,1357.51001,1171.290039,261.299988
1/25/2018,67.528,42.7775,1377.949951,1182.140015,269.700012
1/26/2018,68.57,42.877499,1402.050049,1187.560059,274.600006
1/29/2018,69.905998,41.990002,1417.680054,1186.47998,284.589996
1/30/2018,69.164001,41.7425,1437.819946,1177.369995,278.799988
1/31/2018,70.862,41.857498,1450.890015,1182.219971,270.299988
2/1/2018,69.849998,41.945,1390,1181.589966,265.070007
2/2/2018,68.75,40.125,1429.949951,1119.199951,267.429993
2/5/2018,66.625999,39.122501,1390,1062.390015,254.259995
2/6/2018,66.793999,40.7575,1442.839966,1084.430054,265.720001
2/7/2018,69,39.884998,1416.780029,1055.410034,264.559998
2/8/2018,63.046001,38.787498,1350.5,1007.710022,250.100006
2/9/2018,62.084,39.102501,1339.599976,1046.27002,249.470001
2/12/2018,63.146,40.677502,1386.22998,1054.560059,257.950012
2/13/2018,64.732002,41.084999,1414.51001,1054.140015,258.269989
2/14/2018,64.461998,41.842499,1451.050049,1072.699951,266
2/15/2018,66.814003,43.247501,1461.76001,1091.359985,280.269989
2/16/2018,67.098,43.107498,1448.689941,1095.5,278.519989
2/20/2018,66.954002,42.962502,1468.349976,1103.589966,278.549988
2/21/2018,66.660004,42.767502,1482.920044,1113.75,281.040009
2/22/2018,69.234001,43.125,1485.339966,1109.900024,278.140015
2/23/2018,70.410004,43.875,1500,1128.089966,285.929993
2/26/2018,71.484001,44.7425,1521.949951,1143.699951,294.160004
2/27/2018,70.197998,44.5975,1511.97998,1117.51001,290.609985
2/28/2018,68.612,44.529999,1512.449951,1103.920044,291.380005
3/1/2018,66.185997,43.75,1493.449951,1071.410034,290.390015
3/2/2018,67.024002,44.052502,1500.25,1084.140015,301.049988
3/5/2018,66.669998,44.205002,1523.609985,1094.76001,315
3/6/2018,65.639999,44.1675,1537.640015,1100.900024,325.220001
3/7/2018,66.459999,43.7575,1545,1115.040039,321.160004
3/8/2018,65.82,44.235001,1551.859985,1129.380005,317
3/9/2018,65.433998,44.994999,1578.890015,1160.839966,331.440002
3/12/2018,69.101997,45.43,1598.390015,1165.930054,321.299988
3/13/2018,68.367996,44.9925,1588.180054,1139.910034,315.880005
3/14/2018,65.325996,44.610001,1591,1148.890015,321.549988
3/15/2018,65.120003,44.662498,1582.319946,1150.609985,321.089996
3/16/2018,64.269997,44.505001,1571.680054,1134.420044,318.450012
3/19/2018,62.712002,43.825001,1544.930054,1100.069946,313.480011
3/20/2018,62.110001,43.810001,1586.51001,1095.800049,317.5
3/21/2018,63.306,42.817501,1581.859985,1094,316.480011
3/22/2018,61.82,42.212502,1544.920044,1053.150024,306.700012
3/23/2018,60.307999,41.235001,1495.560059,1026.550049,300.940002
3/26/2018,60.835999,43.192501,1555.859985,1054.089966,320.350006
3/27/2018,55.835999,42.084999,1497.050049,1006.940002,300.690002
3/28/2018,51.556,41.619999,1431.420044,1005.179993,285.769989
3/29/2018,53.226002,41.945,1447.339966,1037.140015,295.350006
4/2/2018,50.495998,41.669998,1371.98999,1012.630005,280.290009
4/3/2018,53.506001,42.0975,1392.050049,1018.679993,283.670013
4/4/2018,57.388,42.9025,1410.569946,1029.709961,288.940002
4/5/2018,61.144001,43.200001,1451.75,1032.640015,293.970001
4/6/2018,59.860001,42.095001,1405.22998,1009.950012,288.850006
4/9/2018,57.931999,42.512501,1406.079956,1020.090027,289.929993
4/10/2018,60.939999,43.3125,1436.219971,1036.5,298.070007
4/11/2018,60.186001,43.110001,1427.050049,1025.060059,303.670013
4/12/2018,58.816002,43.535,1448.5,1037.290039,309.25
4/13/2018,60.068001,43.682499,1430.790039,1036.040039,311.649994
4/16/2018,58.242001,43.955002,1441.5,1046.099976,307.779999
4/17/2018,57.537998,44.560001,1503.829956,1079.359985,336.059998
4/18/2018,58.669998,44.459999,1527.839966,1075.390015,334.519989
4/19/2018,60.015999,43.200001,1556.910034,1089.449951,332.700012
4/20/2018,58.048,41.43,1527.48999,1077.319946,327.769989
4/23/2018,56.674,41.310001,1517.859985,1073.810059,318.690002
4/24/2018,56.692001,40.735001,1460.089966,1022.640015,307.019989
4/25/2018,56.138,40.912498,1460.170044,1022.98999,305.76001
4/26/2018,57.096001,41.055,1517.959961,1043.310059,313.980011
4/27/2018,58.816002,40.580002,1572.619995,1031.449951,311.76001
4/30/2018,58.779999,41.314999,1566.130005,1018.580017,312.459991
5/1/2018,59.984001,42.275002,1582.26001,1040.75,313.299988
5/2/2018,60.23,44.142502,1569.680054,1026.050049,313.359985
5/3/2018,56.889999,44.2225,1572.079956,1026.300049,311.690002
5/4/2018,58.818001,45.9575,1580.949951,1051,320.089996
5/7/2018,60.554001,46.290001,1600.140015,1059.459961,326.26001
5/8/2018,60.394001,46.512501,1592.390015,1058.589966,326.890015
5/9/2018,61.369999,46.84,1608,1088.949951,330.299988
5/10/2018,61.004002,47.509998,1609.079956,1105.469971,329.600006
5/11/2018,60.212002,47.147499,1602.910034,1103.380005,326.459991
5/14/2018,58.394001,47.037498,1601.540039,1106.599976,328.529999
5/15/2018,56.835999,46.610001,1576.119995,1084.869995,326.130005
5/16/2018,57.296001,47.044998,1587.280029,1084.089966,328.190002
5/17/2018,56.908001,46.747501,1581.76001,1081.26001,325.220001
5/18/2018,55.363998,46.577499,1574.369995,1069.640015,324.179993
5/21/2018,56.897999,46.907501,1585.459961,1084.01001,331.820007
5/22/2018,55.001999,46.790001,1581.400024,1075.310059,331.619995
5/23/2018,55.813999,47.09,1601.859985,1085.959961,344.720001
5/24/2018,55.57,47.037498,1603.069946,1085.449951,349.290009
5/25/2018,55.77,47.145,1610.150024,1084.079956,351.290009
5/29/2018,56.751999,46.974998,1612.869995,1068.069946,349.730011
5/30/2018,58.344002,46.875,1624.890015,1077.469971,353.540009
5/31/2018,56.945999,46.717499,1629.619995,1100,351.600006
6/1/2018,58.363998,47.560001,1641.540039,1135,359.929993
6/4/2018,59.348,47.9575,1665.27002,1153.040039,361.809998
6/5/2018,58.226002,48.327499,1696.349976,1151.02002,365.799988
6/6/2018,63.900002,48.494999,1695.75,1146.949951,367.450012
6/7/2018,63.217999,48.365002,1689.300049,1134.420044,361.399994
6/8/2018,63.532001,47.924999,1683.98999,1132.709961,360.570007
6/11/2018,66.419998,47.807499,1689.119995,1140.900024,361.450012
6/12/2018,68.554001,48.07,1698.75,1148.189941,363.829987
6/13/2018,68.956001,47.674999,1704.859985,1144.22998,379.929993
6/14/2018,71.543999,47.700001,1723.859985,1160.109985,392.869995
6/15/2018,71.634003,47.209999,1715.969971,1159.27002,391.980011
6/18/2018,74.166,47.185001,1723.790039,1183.579956,390.399994
6/19/2018,70.510002,46.422501,1734.780029,1178.689941,404.980011
6/20/2018,72.444,46.625,1750.079956,1184.069946,416.76001
6/21/2018,69.501999,46.365002,1730.219971,1169.439941,415.440002
6/22/2018,66.725998,46.23,1715.670044,1169.290039,411.089996
6/25/2018,66.601997,45.5425,1663.150024,1139.280029,384.480011
6/26/2018,68.400002,46.107498,1691.089966,1132.619995,399.390015
6/27/2018,68.900002,46.040001,1660.51001,1116.939941,390.390015
6/28/2018,69.986,46.375,1701.449951,1126.780029,395.420013
6/29/2018,68.589996,46.2775,1699.800049,1129.189941,391.429993
7/2/2018,67.014,46.794998,1713.780029,1142.109985,398.179993
7/3/2018,62.172001,45.98,1693.959961,1116.280029,390.519989
7/5/2018,61.832001,46.349998,1699.72998,1141.290039,398.390015
7/6/2018,61.779999,46.9925,1710.630005,1155.079956,408.25
7/9/2018,63.702,47.645,1739.02002,1167.280029,418.970001
7/10/2018,64.494003,47.587502,1743.069946,1167.140015,415.630005
7/11/2018,63.792,46.970001,1755,1171.459961,418.649994
7/12/2018,63.341999,47.7575,1796.619995,1201.26001,413.5
7/13/2018,63.773998,47.8325,1813.030029,1204.420044,395.799988
7/16/2018,62.02,47.727501,1822.48999,1196.51001,400.480011
7/17/2018,64.538002,47.862499,1843.930054,1213.079956,379.480011
7/18/2018,64.769997,47.599998,1842.920044,1212.910034,375.130005
7/19/2018,64.045998,47.970001,1812.969971,1199.099976,364.230011
7/20/2018,62.716,47.860001,1813.699951,1197.880005,361.049988
7/23/2018,60.639999,47.9025,1802,1211,362.660004
7/24/2018,59.486,48.25,1829.23999,1258.150024,357.320007
7/25/2018,61.748001,48.705002,1863.609985,1275.939941,362.869995
7/26/2018,61.330002,48.552502,1808,1285.5,363.089996
7/27/2018,59.436001,47.744999,1817.27002,1252.890015,355.209991
7/30/2018,58.034,47.477501,1779.219971,1230.040039,334.959991
7/31/2018,59.627998,47.572498,1777.439941,1227.219971,337.450012
8/1/2018,60.167999,50.375,1797.170044,1232.98999,338.380005
8/2/2018,69.907997,51.8475,1834.329956,1241.130005,344.5
8/3/2018,69.634003,51.997501,1823.290039,1238.160034,343.089996
8/6/2018,68.398003,52.267502,1847.75,1237.670044,350.920013
8/7/2018,75.914001,51.7775,1862.47998,1255.839966,351.829987
8/8/2018,74.068001,51.8125,1886.52002,1261.329956,347.609985
8/9/2018,70.489998,52.220001,1898.52002,1264.459961,349.359985
8/10/2018,71.098,51.8825,1886.300049,1252.51001,345.869995
8/13/2018,71.281998,52.217499,1896.199951,1248.640015,341.309998
8/14/2018,69.528,52.4375,1919.650024,1258.140015,337.48999
8/15/2018,67.737999,52.560001,1882.619995,1232.219971,326.399994
8/16/2018,67.089996,53.330002,1886.52002,1224.060059,322.440002
8/17/2018,61.099998,54.395,1882.219971,1215.849976,316.779999
8/20/2018,61.688,53.865002,1876.709961,1221.949951,327.730011
8/21/2018,64.379997,53.759998,1883.420044,1217.410034,338.019989
8/22/2018,64.328003,53.762501,1904.900024,1221.75,344.440002
8/23/2018,64.019997,53.872501,1902.900024,1221.160034,339.170013
8/24/2018,64.564003,54.040001,1905.390015,1236.75,358.820007
8/27/2018,63.854,54.485001,1927.680054,1256.27002,364.579987
8/28/2018,62.372002,54.924999,1932.819946,1245.859985,368.48999
8/29/2018,61.001999,55.744999,1998.099976,1264.650024,368.040009
8/30/2018,60.630001,56.2575,2002.380005,1254.439941,370.980011
8/31/2018,60.332001,56.907501,2012.709961,1231.800049,367.679993
9/4/2018,57.790001,57.09,2039.51001,1211.310059,363.600006
9/5/2018,56.147999,56.717499,1994.819946,1199.099976,341.179993
9/6/2018,56.189999,55.775002,1958.310059,1183.98999,346.459991
9/7/2018,52.647999,55.325001,1952.069946,1177.589966,348.679993
9/10/2018,57.099998,54.5825,1939.01001,1175.060059,348.410004
9/11/2018,55.888,55.962502,1987.150024,1189.98999,355.929993
9/12/2018,58.108002,55.267502,1990,1171.599976,369.950012
9/13/2018,57.891998,56.602501,1989.869995,1182.140015,368.149994
9/14/2018,59.040001,55.959999,1970.189941,1177.97998,364.559998
9/17/2018,58.967999,54.470001,1908.030029,1159.829956,350.350006
9/18/2018,56.992001,54.560001,1941.050049,1167.109985,367.649994
9/19/2018,59.804001,54.592499,1926.420044,1174.27002,366.959991
9/20/2018,59.666,55.0075,1944.300049,1191.569946,365.359985
9/21/2018,59.82,54.415001,1915.01001,1172.119995,361.190002
9/24/2018,59.936001,55.197498,1934.359985,1179.560059,369.609985
9/25/2018,60.198002,55.547501,1974.550049,1193.890015,369.429993
9/26/2018,61.916,55.105,1974.849976,1194.060059,377.880005
9/27/2018,61.504002,56.237499,2012.97998,1207.359985,380.709991
9/28/2018,52.953999,56.435001,2003,1207.079956,374.130005
10/1/2018,62.139999,56.814999,2004.359985,1208.530029,381.429993
10/2/2018,60.203999,57.32,1971.310059,1207.640015,377.140015
10/3/2018,58.959999,58.017502,1952.76001,1211.530029,377.049988
10/4/2018,56.366001,56.997501,1909.420044,1177.069946,363.649994
10/5/2018,52.389999,56.072498,1889.650024,1167.829956,351.350006
10/8/2018,50.112,55.942501,1864.420044,1155.920044,349.100006
10/9/2018,52.560001,56.717499,1870.319946,1145.170044,355.709991
10/10/2018,51.375999,54.09,1755.25,1092.160034,325.890015
10/11/2018,50.445999,53.612499,1719.359985,1090.73999,321.100006
10/12/2018,51.756001,55.5275,1788.609985,1120.540039,339.559998
10/15/2018,51.917999,54.34,1760.949951,1102.439941,333.130005
10/16/2018,55.318001,55.537498,1819.959961,1133.079956,346.399994
10/17/2018,54.355999,55.297501,1831.72998,1127.589966,364.700012
10/18/2018,52.782001,54.005001,1770.719971,1097.910034,346.709991
10/19/2018,52,54.827499,1764.030029,1105.180054,332.670013
10/22/2018,52.189999,55.162498,1789.300049,1111.369995,329.540009
10/23/2018,58.827999,55.682499,1768.699951,1114.910034,333.160004
10/24/2018,57.700001,53.772499,1664.199951,1057.119995,301.829987
10/25/2018,62.972,54.950001,1782.170044,1103.589966,312.869995
10/26/2018,66.18,54.075001,1642.810059,1083.75,299.829987
10/29/2018,66.970001,53.060001,1538.880005,1034.72998,284.839996
10/30/2018,65.980003,53.325001,1530.420044,1049.51001,285.809998
10/31/2018,67.463997,54.715,1598.01001,1090.579956,301.779999
11/1/2018,68.856003,55.555,1665.530029,1085.97998,317.380005
11/2/2018,69.281998,51.869999,1665.530029,1071.48999,309.100006
11/5/2018,68.279999,50.397499,1627.800049,1055.72998,315.440002
11/6/2018,68.211998,50.942501,1642.810059,1069.569946,310.839996
11/7/2018,69.632004,52.487499,1755.48999,1108.23999,327.5
11/8/2018,70.279999,52.122501,1754.910034,1094.630005,317.920013
11/9/2018,70.101997,51.1175,1712.430054,1077.02002,303.470001
11/12/2018,66.255997,48.5425,1636.849976,1049.359985,294.070007
11/13/2018,67.746002,48.057499,1631.170044,1047.969971,294.399994
11/14/2018,68.800003,46.700001,1599.01001,1054.579956,286.730011
11/15/2018,69.688004,47.852501,1619.439941,1071.050049,290.059998
11/16/2018,70.862,48.3825,1593.410034,1068.27002,286.209991
11/19/2018,70.694,46.465,1512.290039,1027.420044,270.600006
11/20/2018,69.498001,44.244999,1495.459961,1030.449951,266.980011
11/21/2018,67.638,44.195,1516.72998,1043.430054,262.130005
11/23/2018,65.166,43.072498,1502.060059,1030.099976,258.820007
11/26/2018,69.199997,43.654999,1581.329956,1055.939941,261.429993
11/27/2018,68.783997,43.560001,1581.420044,1052.280029,266.630005
11/28/2018,69.573997,45.235001,1677.75,1091.790039,282.649994
11/29/2018,68.234001,44.887501,1673.569946,1094.579956,288.75
11/30/2018,70.096001,44.645,1690.170044,1109.650024,286.130005
12/3/2018,71.697998,46.205002,1772.359985,1116.359985,290.299988
12/4/2018,71.940002,44.172501,1668.400024,1062.469971,275.329987
12/6/2018,72.612,43.68,1699.189941,1078.079956,282.880005
12/7/2018,71.594002,42.122501,1629.130005,1046.579956,265.140015
12/10/2018,73.029999,42.400002,1641.030029,1053.180054,269.700012
12/11/2018,73.351997,42.157501,1643.23999,1061.650024,265.320007
12/12/2018,73.32,42.275002,1663.540039,1073.72998,274.880005
12/13/2018,75.358002,42.737499,1658.380005,1073.540039,276.019989
12/14/2018,73.141998,41.369999,1591.910034,1051.709961,266.839996
12/17/2018,69.683998,40.985001,1520.910034,1025.650024,262.799988
12/18/2018,67.405998,41.517502,1551.47998,1043.410034,270.940002
12/19/2018,66.594002,40.2225,1495.079956,1035.459961,266.769989
12/20/2018,63.076,39.2075,1460.829956,1023.580017,260.579987
12/21/2018,63.953999,37.682499,1377.449951,991.25,246.389999
12/24/2018,59.077999,36.7075,1343.959961,984.669983,233.880005
12/26/2018,65.218002,39.2925,1470.900024,1047.849976,253.669998
12/27/2018,63.226002,39.037498,1461.640015,1052.900024,255.570007
12/28/2018,66.774002,39.057499,1478.02002,1046.680054,256.079987
12/31/2018,66.559998,39.435001,1501.969971,1044.959961,267.660004
1/2/2019,62.023998,39.48,1539.130005,1054.680054,267.660004
1/3/2019,60.071999,35.547501,1500.280029,1025.469971,271.200012
1/4/2019,63.537998,37.064999,1575.390015,1078.069946,297.570007
1/7/2019,66.991997,36.982498,1629.51001,1075.920044,315.339996
1/8/2019,67.07,37.6875,1656.579956,1085.369995,320.269989
1/9/2019,67.706001,38.327499,1659.420044,1081.650024,319.959991
1/10/2019,68.994003,38.450001,1656.219971,1078.829956,324.660004
1/11/2019,69.452003,38.072498,1640.560059,1064.469971,337.589996
1/14/2019,66.879997,37.5,1617.209961,1051.51001,332.940002
1/15/2019,68.886002,38.267502,1674.560059,1086.51001,354.640015
1/16/2019,69.209999,38.735001,1683.780029,1089.51001,351.390015
1/17/2019,69.461998,38.965,1693.219971,1099.119995,353.190002
1/18/2019,60.452,39.205002,1696.199951,1107.300049,339.100006
1/22/2019,59.784,38.325001,1632.170044,1078.630005,325.160004
1/23/2019,57.518002,38.48,1640.02002,1084.410034,321.98999
1/24/2019,58.301998,38.174999,1654.930054,1084,326.670013
1/25/2019,59.408001,39.439999,1670.569946,1101.51001,338.049988
1/28/2019,59.276001,39.075001,1637.890015,1079.859985,335.660004
1/29/2019,59.492001,38.669998,1593.880005,1070.060059,328.899994
1/30/2019,61.754002,41.3125,1670.430054,1097.98999,340.660004
1/31/2019,61.403999,41.610001,1718.72998,1125.890015,339.5
2/1/2019,62.442001,41.630001,1626.22998,1118.619995,339.850006
2/4/2019,62.577999,42.8125,1633.310059,1141.420044,351.339996
2/5/2019,64.269997,43.544998,1658.810059,1151.869995,355.809998
2/6/2019,63.444,43.560001,1640.26001,1122.890015,352.190002
2/7/2019,61.501999,42.735001,1614.369995,1105.910034,344.709991
2/8/2019,61.16,42.602501,1588.219971,1102.380005,347.570007
2/11/2019,62.568001,42.357498,1591,1102.119995,345.730011
2/12/2019,62.362,42.7225,1638.01001,1127.579956,359.970001
2/13/2019,61.633999,42.544998,1640,1128.630005,351.769989
2/14/2019,60.754002,42.700001,1622.650024,1129.199951,359.070007
2/15/2019,61.576,42.605,1607.949951,1119.630005,356.869995
2/19/2019,61.127998,42.732498,1627.579956,1126.51001,361.920013
2/20/2019,60.512001,43.0075,1622.099976,1120.589966,359.910004
2/21/2019,58.245998,42.764999,1619.439941,1104.209961,356.970001
2/22/2019,58.942001,43.2425,1631.560059,1116.560059,363.019989
2/25/2019,59.754002,43.557499,1633,1117.329956,363.910004
2/26/2019,59.571999,43.5825,1636.400024,1122.01001,364.970001
2/27/2019,62.948002,43.717499,1641.089966,1122.890015,362.869995
2/28/2019,63.976002,43.287498,1639.829956,1126.550049,358.100006
3/1/2019,58.958,43.7425,1671.72998,1148.52002,357.320007
3/4/2019,57.071999,43.962502,1696.170044,1153.420044,351.040009
3/5/2019,55.307999,43.8825,1692.430054,1169.189941,354.299988
3/6/2019,55.248001,43.630001,1668.949951,1164.939941,359.609985
3/7/2019,55.318001,43.125,1625.949951,1150.849976,352.600006
3/8/2019,56.827999,43.227501,1620.800049,1149.969971,349.600006
3/11/2019,58.183998,44.724998,1670.619995,1179.26001,358.859985
3/12/2019,56.672001,45.227501,1673.099976,1197.25,356.269989
3/13/2019,57.792,45.427502,1690.810059,1199.060059,361.209991
3/14/2019,57.992001,45.932499,1686.219971,1192.530029,358.820007
3/15/2019,55.085999,46.529999,1712.359985,1190.300049,361.459991
3/18/2019,53.897999,47.005001,1742.150024,1188.550049,363.440002
3/19/2019,53.493999,46.6325,1761.849976,1202.459961,358.779999
3/20/2019,54.720001,47.040001,1797.27002,1226.430054,375.220001
3/21/2019,54.804001,48.772499,1819.26001,1236.130005,377.869995
3/22/2019,52.905998,47.762501,1764.77002,1207.650024,361.01001
3/25/2019,52.084,47.185001,1774.26001,1197.380005,366.230011
3/26/2019,53.554001,46.697498,1783.76001,1189.839966,359.970001
3/27/2019,54.966,47.1175,1765.699951,1178.01001,353.369995
3/28/2019,55.723999,47.18,1773.420044,1172.27002,354.609985
3/29/2019,55.972,47.487499,1780.75,1176.890015,356.559998
4/1/2019,57.835999,47.810001,1814.189941,1198.97998,366.959991
4/2/2019,57.175999,48.505001,1813.97998,1205.540039,367.720001
4/3/2019,58.362,48.837502,1820.699951,1210.810059,369.75
4/4/2019,53.556,48.922501,1818.859985,1219.449951,367.880005
4/5/2019,54.992001,49.25,1837.280029,1211.449951,365.48999
4/8/2019,54.639999,50.025002,1849.859985,1208.280029,361.410004
4/9/2019,54.462002,49.875,1835.839966,1202.689941,364.709991
4/10/2019,55.212002,50.154999,1847.329956,1206.449951,363.920013
4/11/2019,53.683998,49.737499,1844.069946,1209.589966,367.649994
4/12/2019,53.540001,49.717499,1843.060059,1222.72998,351.140015
4/15/2019,53.276001,49.807499,1844.869995,1226.530029,348.869995
4/16/2019,54.672001,49.8125,1863.040039,1231.910034,359.459991
4/17/2019,54.245998,50.782501,1864.819946,1240.140015,354.73999
4/18/2019,54.652,50.965,1861.689941,1241.469971,360.350006
4/22/2019,52.549999,51.1325,1887.310059,1253.76001,377.339996
4/23/2019,52.779999,51.869999,1923.77002,1270.589966,381.890015
4/24/2019,51.731998,51.790001,1901.75,1260.050049,374.230011
4/25/2019,49.526001,51.32,1902.25,1267.339966,368.329987
4/26/2019,47.028,51.075001,1950.630005,1277.420044,374.850006
4/29/2019,48.293999,51.1525,1938.430054,1296.199951,371.829987
4/30/2019,47.737999,50.1675,1926.52002,1198.959961,370.540009
5/1/2019,46.801998,52.630001,1911.52002,1173.319946,378.809998
5/2/2019,48.82,52.287498,1900.819946,1166.51001,379.059998
5/3/2019,51.006001,52.9375,1962.459961,1189.550049,385.029999
5/6/2019,51.068001,52.119999,1950.550049,1193.459961,378.670013
5/7/2019,49.411999,50.715,1921,1178.859985,370.459991
5/8/2019,48.967999,50.724998,1917.77002,1170.780029,364.369995
5/9/2019,48.396,50.18,1899.869995,1167.969971,362.75
5/10/2019,47.903999,49.294998,1889.97998,1167.640015,361.040009
5/13/2019,45.402,46.43,1822.680054,1136.589966,345.26001
5/14/2019,46.462002,47.165001,1840.119995,1124.859985,345.609985
5/15/2019,46.389999,47.73,1871.150024,1170.800049,354.98999
5/16/2019,45.666,47.52,1907.569946,1184.5,359.309998
5/17/2019,42.206001,47.25,1869,1168.780029,354.450012
5/20/2019,41.071999,45.772499,1858.969971,1144.660034,348.109985
5/21/2019,41.015999,46.650002,1857.52002,1154.439941,354.269989
5/22/2019,38.546001,45.695,1859.680054,1155.849976,359.730011
5/23/2019,39.098,44.915001,1815.47998,1145.339966,352.209991
5/24/2019,38.125999,44.7425,1823.280029,1138.609985,354.390015
5/28/2019,37.740002,44.557499,1836.430054,1139.560059,355.059998
5/29/2019,37.972,44.345001,1819.189941,1119.939941,349.190002
5/30/2019,37.644001,44.575001,1816.319946,1121.410034,351.850006
5/31/2019,37.032001,43.767502,1775.069946,1106.5,343.279999
6/3/2019,35.793999,43.325001,1692.689941,1038.73999,336.630005
6/4/2019,38.720001,44.91,1729.560059,1054.48999,353.399994
6/5/2019,39.318001,45.634998,1738.5,1044.640015,355.730011
6/6/2019,41.189999,46.305,1754.359985,1047.76001,357.130005
6/7/2019,40.900002,47.537498,1804.030029,1068.369995,360.869995
6/10/2019,42.576,48.145,1860.630005,1082.76001,352.01001
6/11/2019,43.419998,48.702499,1863.699951,1081.040039,351.269989
6/12/2019,41.852001,48.547501,1855.319946,1079.099976,345.559998
6/13/2019,42.782001,48.537498,1870.300049,1091.01001,343.429993
6/14/2019,42.984001,48.185001,1869.670044,1086.300049,339.730011
6/17/2019,45.006001,48.4725,1886.030029,1093.890015,350.619995
6/18/2019,44.948002,49.612499,1901.369995,1105.23999,357.119995
6/19/2019,45.285999,49.467499,1908.790039,1104.51001,363.519989
6/20/2019,43.924,49.865002,1918.189941,1113.199951,365.209991
6/21/2019,44.372002,49.695,1911.300049,1125.369995,369.209991
6/24/2019,44.728001,49.645,1913.900024,1116.699951,371.040009
6/25/2019,43.952,48.892502,1878.27002,1087.579956,360.299988
6/26/2019,43.854,49.950001,1897.829956,1080.319946,362.200012
6/27/2019,44.568001,49.935001,1904.280029,1076.630005,370.019989
6/28/2019,44.692001,49.48,1893.630005,1082.800049,367.320007
7/1/2019,45.433998,50.387501,1922.189941,1100,374.600006
7/2/2019,44.91,50.682499,1934.310059,1112.599976,375.429993
7/3/2019,46.98,51.102501,1939,1122.98999,381.720001
7/5/2019,46.619999,51.057499,1942.910034,1132.670044,380.549988
7/8/2019,46.068001,50.005001,1952.319946,1116.790039,376.160004
7/9/2019,46.012001,50.310001,1988.300049,1124.290039,379.929993
7/10/2019,47.784,50.807499,2017.410034,1140.910034,381
7/11/2019,47.720001,50.4375,2001.069946,1144.079956,379.5
7/12/2019,49.015999,50.825001,2011,1145.339966,373.25
7/15/2019,50.700001,51.302502,2020.98999,1150.51001,366.600006
7/16/2019,50.476002,51.125,2009.900024,1153.459961,365.98999
7/17/2019,50.972,50.837502,1992.030029,1146.73999,362.440002
7/18/2019,50.708,51.415001,1977.900024,1147.23999,325.209991
7/19/2019,51.636002,50.647499,1964.52002,1131.550049,315.100006
7/22/2019,51.136002,51.805,1985.630005,1139.209961,310.619995
7/23/2019,52.034,52.209999,1994.48999,1148.050049,307.299988
7/24/2019,52.976002,52.1675,2000.810059,1139.72998,317.940002
7/25/2019,45.764,51.755001,1973.819946,1135.939941,326.459991
